gamesPlayed,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerTeamsPlayedFor,playerWeight,seasonId,shotAttempts,shotAttemptsAgainst,shotAttemptsAhead,shotAttemptsBehind,shotAttemptsClose,shotAttemptsFor,shotAttemptsRelPctg,shotAttemptsTied,unblockedShotAttempts,unblockedShotAttemptsAgainst,unblockedShotAttemptsAhead,unblockedShotAttemptsBehind,unblockedShotAttemptsClose,unblockedShotAttemptsFor,unblockedShotAttemptsRelPctg,unblockedShotAttemptsTied
5,Grand Forks,USA,1992-09-06,ND,181.0,6.0,2012.0,Paul,74,8476983,0,1,LaDue,Paul LaDue,USA,D,R,LAK,198,20182019,5,49,-2,7,3,54,0.0625,0,-5,37,-2,-2,1,32,-0.0078,-1
15,Kuopio,FIN,1996-07-23,,22.0,1.0,2014.0,Kasperi,73,8477953,0,1,Kapanen,Kasperi Kapanen,FIN,R,R,TOR,192,20182019,5,210,-36,11,18,215,0.0139,30,-18,169,-30,-2,-3,151,-0.0179,14
11,St. Albert,CAN,1998-03-14,AB,10.0,1.0,2016.0,Tyson,71,8479370,0,1,Jost,Tyson Jost,CAN,C,L,COL,191,20182019,5,90,-3,9,-3,95,0.0549,-1,6,61,-1,2,2,67,0.0534,5
4,Holland,USA,1990-04-14,MI,160.0,6.0,2008.0,Luke,74,8474722,0,1,Witkowski,Luke Witkowski,USA,R,R,DET,210,20182019,4,25,1,0,2,29,0.0837,3,5,19,2,0,4,24,0.1161,3
10,Sundsvall,SWE,1998-11-12,,5.0,1.0,2017.0,Elias,74,8480012,0,1,Pettersson,Elias Pettersson,SWE,C,L,VAN,176,20182019,4,126,-6,2,11,130,0.0764,8,6,94,-3,0,14,100,0.0824,9
15,Hamilton,CAN,1991-01-03,ON,11.0,1.0,2009.0,Ryan,70,8475176,0,1,Ellis,Ryan Ellis,CAN,D,R,NSH,180,20182019,4,248,-7,9,-1,252,-0.0025,2,0,189,-6,6,-7,189,-0.0095,0
11,Tampere,FIN,1995-09-02,,2.0,1.0,2013.0,Aleksander,75,8477493,0,1,Barkov,Aleksander Barkov,FIN,C,L,FLA,213,20182019,4,137,-25,21,3,141,-0.0359,8,7,101,-16,18,3,108,-0.0354,5
12,Huntsville,USA,1990-05-27,AL,197.0,7.0,2009.0,Nic,74,8475343,0,1,Dowd,Nic Dowd,USA,C,R,WSH,197,20182019,4,86,-8,17,0,90,0.0189,-5,0,69,-4,8,2,69,0.023,-4
4,Mississauga,CAN,1995-03-20,ON,101.0,4.0,2013.0,Nick,76,8477426,0,1,Paul,Nick Paul,CAN,L,L,OTT,230,20182019,4,47,1,0,0,51,0.0951,3,1,34,3,-1,-5,35,0.1089,-1
14,Kitchener,CAN,1993-03-15,ON,7.0,1.0,2011.0,Mark,75,8476460,0,1,Scheifele,Mark Scheifele,CAN,C,R,WPG,207,20182019,4,211,-20,29,-5,215,0.0071,-5,9,152,-12,23,-3,161,0.0176,-2
13,Duluth,USA,1992-03-04,MN,15.0,1.0,2010.0,Derek,76,8475762,0,1,Forbort,Derek Forbort,USA,D,L,LAK,215,20182019,3,187,-1,22,-8,190,0.0108,-18,-4,145,-1,13,-6,141,-0.0019,-16
1,Barrie,CAN,1991-03-16,ON,107.0,4.0,2009.0,Garrett,74,8475253,0,1,Wilson,Garrett Wilson,CAN,L,L,PIT,199,20182019,3,7,-3,0,3,10,-0.1435,6,0,6,-2,0,0,6,-0.3364,2
10,Alvkarleby,SWE,1998-05-07,,4.0,1.0,2016.0,Jesse,76,8479344,0,1,Puljujarvi,Jesse Puljujarvi,FIN,R,R,EDM,201,20182019,3,104,0,5,-5,107,-0.0031,-2,13,78,8,9,0,91,0.0211,-4
15,London,CAN,1990-10-06,ON,7.0,1.0,2009.0,Nazem,72,8475172,0,1,Kadri,Nazem Kadri,CAN,C,L,TOR,192,20182019,3,201,-39,19,19,204,0.0107,23,-13,157,-37,16,-1,144,-0.0086,8
13,Smithtown,USA,1991-02-01,NY,26.0,1.0,2009.0,Kyle,71,8475151,0,1,Palmieri,Kyle Palmieri,USA,R,R,NJD,185,20182019,3,168,1,0,2,171,0.0305,2,13,123,4,-1,11,136,0.0306,10
1,Elk River,USA,1986-05-07,MN,,,,Nate,74,8475613,0,1,Prosser,Nate Prosser,USA,D,R,MIN,201,20182019,3,1,0,-1,3,4,0.3568,4,2,1,0,-1,2,3,0.2885,3
6,Amos,CAN,1997-02-05,QC,96.0,4.0,2015.0,Nicolas,76,8478462,0,1,Roy,Nicolas Roy,CAN,C,R,CAR,208,20182019,3,30,0,5,-2,33,-0.1057,-2,-2,26,0,0,-4,24,-0.1608,-2
1,Staten Island,USA,1994-08-10,NY,,,,Zach,72,8479944,0,1,Aston-Reese,Zach Aston-Reese,USA,C,L,PIT,204,20182019,3,7,-3,0,3,10,-0.1435,6,0,6,-2,0,0,6,-0.3364,2
9,Cherepovets,RUS,1990-02-14,,,,,Bogdan,72,8480955,0,1,Kiselevich,Bogdan Kiselevich,RUS,D,L,FLA,202,20182019,3,103,-14,5,10,106,-0.0409,12,4,74,-13,8,7,78,-0.0268,9
1,Tonka Bay,USA,1992-01-30,MN,54.0,2.0,2010.0,Justin,76,8475718,0,1,Holl,Justin Holl,USA,D,R,TOR,205,20182019,3,9,0,0,3,12,0.0487,3,0,8,0,0,0,8,-0.0484,0
15,St. Paul,USA,1988-04-16,MN,7.0,1.0,2006.0,Kyle,72,8473449,0,1,Okposo,Kyle Okposo,USA,R,R,BUF,219,20182019,2,145,-10,10,-7,147,-0.0048,2,1,110,-7,10,-6,111,-0.0171,-2
10,San Francisco,USA,1980-09-26,CA,18.0,1.0,2000.0,Brooks,75,8468498,0,1,Orpik,Brooks Orpik,USA,D,L,WSH,217,20182019,2,116,-2,3,-3,118,0.0164,1,0,89,2,-3,-7,89,0.0258,1
2,Newmarket,CAN,1990-02-09,ON,,,,Darren,75,8475423,0,1,Archibald,Darren Archibald,CAN,R,L,VAN,210,20182019,2,15,0,4,0,17,0.012,-2,4,11,0,3,3,15,0.0531,1
1,Burlington,CAN,1989-12-14,ON,,,,Cory,68,8476195,0,1,Conacher,Cory Conacher,CAN,C,L,TBL,180,20182019,2,4,0,1,2,6,0.1072,1,3,2,0,2,3,5,0.2884,1
14,Chur,CHE,1992-09-08,,5.0,1.0,2010.0,Nino,74,8475799,0,1,Niederreiter,Nino Niederreiter,CHE,R,L,MIN,218,20182019,2,151,-6,3,-15,153,0.027,5,4,114,-6,4,-11,118,0.0144,6
15,Brampton,CAN,1992-01-31,ON,2.0,1.0,2010.0,Tyler,73,8475794,0,1,Seguin,Tyler Seguin,CAN,C,R,DAL,200,20182019,2,217,-3,8,6,219,0.0638,-3,4,153,-6,8,4,157,0.0615,2
15,Victoria,CAN,1989-07-18,BC,129.0,5.0,2007.0,Jamie,74,8473994,0,1,Benn,Jamie Benn,CAN,L,L,DAL,205,20182019,2,205,-4,8,-3,207,0.0622,-2,4,143,-2,7,-4,147,0.0603,-1
13,Toronto,CAN,1992-12-21,ON,14.0,1.0,2011.0,Jamie,79,8476467,0,1,Oleksiak,Jamie Oleksiak,CAN,D,L,PIT,255,20182019,2,215,-9,-6,-7,217,-0.0127,17,13,153,6,-8,6,166,0.0111,15
1,Calgary,CAN,1994-02-14,AB,,,,Jack,74,8478268,0,1,Rodewald,Jack Rodewald,CAN,R,R,OTT,189,20182019,2,8,2,0,0,10,0.0045,0,1,5,1,0,0,6,-0.0155,0
3,Kladno,CZE,1982-10-31,,71.0,3.0,2001.0,Tomas,71,8469521,0,1,Plekanec,Tomas Plekanec,CZE,C,L,MTL,190,20182019,2,28,2,2,4,30,-0.0152,-2,-2,22,1,-1,1,20,-0.0418,-2
7,Winnipeg,CAN,1994-05-19,MB,89.0,3.0,2012.0,Brendan,70,8476894,0,1,Leipsic,Brendan Leipsic,CAN,L,L,VAN,179,20182019,2,68,7,-9,-2,70,0.0619,4,1,58,9,-9,-1,59,0.0551,1
5,Sherwood Park,CAN,1992-01-11,AB,23.0,1.0,2010.0,Mark,73,8475796,0,1,Pysyk,Mark Pysyk,CAN,D,R,FLA,200,20182019,2,68,6,-2,2,70,-0.0204,-2,4,53,6,-1,5,57,-0.0363,-1
10,East Longmeadow,USA,1994-03-14,MA,,,,Frank,69,8478366,0,1,Vatrano,Frank Vatrano,USA,C,L,FLA,201,20182019,2,107,-2,7,9,109,-0.0343,-3,-2,78,-8,8,8,76,-0.0689,-2
2,Middletown,USA,1989-05-04,NJ,2.0,1.0,2007.0,James,75,8474037,0,1,van Riemsdyk,James van Riemsdyk,USA,L,L,PHI,217,20182019,2,13,0,0,3,15,0.0853,2,5,7,1,0,5,12,0.1741,4
15,Riverside,USA,1989-06-05,CT,157.0,6.0,2008.0,Cam,68,8474715,0,1,Atkinson,Cam Atkinson,USA,R,R,CBJ,179,20182019,1,196,-13,0,12,197,0.0065,14,18,149,-8,6,25,167,0.0305,20
14,Edmonton,CAN,1987-11-12,AB,12.0,1.0,2006.0,Bryan,72,8473412,0,1,Little,Bryan Little,CAN,C,R,WPG,191,20182019,1,180,-11,17,0,181,0.0019,-5,6,138,-5,19,1,144,0.0114,-8
16,Gothenburg,SWE,1985-07-17,,33.0,2.0,2003.0,Loui,74,8470626,0,1,Eriksson,Loui Eriksson,SWE,L,L,VAN,179,20182019,1,177,-10,-14,32,178,0.0569,25,-7,148,-11,-16,24,141,0.0394,20
3,Oliver,CAN,1990-09-10,BC,134.0,5.0,2009.0,Corban,74,8475260,0,1,Knight,Corban Knight,CAN,C,R,PHI,195,20182019,1,17,0,-5,5,18,-0.0206,6,5,10,0,-2,8,15,0.0744,7
10,Massena,USA,1990-07-15,NY,3.0,1.0,2008.0,Zach,75,8474567,0,1,Bogosian,Zach Bogosian,USA,D,R,BUF,226,20182019,1,141,-3,-13,9,142,-0.0255,17,13,105,4,-5,12,118,-0.0029,14
6,Ljunby,SWE,1991-10-07,,,,,Oscar,72,8480147,0,1,Fantenberg,Oscar Fantenberg,SWE,D,L,LAK,210,20182019,1,74,11,-6,-6,75,0.0198,-4,1,58,9,-3,-3,59,0.0143,-5
3,North York,CAN,1989-04-18,ON,160.0,6.0,2007.0,Anthony,75,8474061,0,1,Peluso,Anthony Peluso,CAN,R,R,CGY,225,20182019,1,11,1,-3,2,12,0.0007,3,0,8,2,-3,1,8,-0.0131,1
12,Hodonin,CZE,1990-09-08,,,,,Michal,72,8479482,0,1,Kempny,Michal Kempny,CZE,D,L,WSH,194,20182019,1,195,-3,5,6,196,0.0375,-1,-19,146,-4,-8,-11,127,0.008,-7
7,Macomb,USA,1994-04-23,MI,,,,Sheldon,69,8480326,0,1,Dries,Sheldon Dries,USA,C,L,COL,185,20182019,1,58,3,1,2,59,0.035,-3,8,40,6,1,5,48,0.0882,1
14,Madison,USA,1996-02-23,WI,20.0,1.0,2014.0,Nick,72,8477951,0,1,Schmaltz,Nick Schmaltz,USA,C,R,CHI,177,20182019,1,191,-13,19,8,192,-0.0149,-5,-14,141,-6,-3,-3,127,-0.0366,-5
4,Burnaby,CAN,1988-09-24,BC,5.0,1.0,2007.0,Karl,75,8473991,0,1,Alzner,Karl Alzner,CAN,D,L,MTL,219,20182019,0,54,-7,5,1,54,-0.0897,2,-3,37,-7,4,-3,34,-0.0697,0
12,Edmonton,CAN,1989-10-06,AB,26.0,1.0,2008.0,Tyler,69,8474589,0,1,Ennis,Tyler Ennis,CAN,L,L,TOR,161,20182019,0,106,4,11,-15,106,0.003,-15,2,78,3,9,-9,80,0.0215,-10
3,Kingsford,USA,1992-03-06,MI,148.0,5.0,2010.0,Kevin,76,8475857,0,1,Gravel,Kevin Gravel,USA,D,L,EDM,211,20182019,0,29,3,1,-2,29,0.0415,-4,8,15,6,3,5,23,0.1138,-1
7,Nove Mesto na Morave,CZE,1999-01-15,,12.0,1.0,2017.0,Martin,73,8480039,0,1,Necas,Martin Necas,CZE,C,R,CAR,167,20182019,0,45,-6,-2,-1,45,-0.1131,8,0,35,-5,-3,0,35,-0.1156,8
3,Livonia,USA,1991-04-12,MI,,,,Torey,69,8476792,0,1,Krug,Torey Krug,USA,D,L,BOS,186,20182019,0,46,-2,-10,5,46,-0.0238,12,0,36,-3,-7,5,36,0.0032,10
1,Delta,CAN,1995-03-22,BC,43.0,2.0,2013.0,Nic,69,8477464,0,1,Petan,Nic Petan,CAN,L,L,WPG,179,20182019,0,8,-1,5,-5,8,-0.1234,-4,0,6,-1,4,-4,6,-0.0849,-3
3,Calgary,CAN,1995-08-07,AB,,,,Sheldon,70,8480776,0,1,Rempal,Sheldon Rempal,CAN,R,R,LAK,165,20182019,0,34,0,2,5,34,-0.0829,-2,-7,29,0,-4,1,22,-0.1461,-3
11,Wilcox,CAN,1992-06-25,SK,14.0,1.0,2010.0,Jaden,70,8475768,0,1,Schwartz,Jaden Schwartz,CAN,L,L,STL,190,20182019,0,136,-14,16,11,136,0.0656,-2,-2,105,-9,14,8,103,0.042,-7
13,Hamilton,CAN,1994-09-13,ON,21.0,1.0,2012.0,Mark,76,8476873,0,1,Jankowski,Mark Jankowski,CAN,C,L,CGY,212,20182019,0,106,5,5,-16,106,-0.0771,-10,-9,81,-1,3,-23,72,-0.085,-11
14,Houston,USA,1990-02-01,TX,12.0,1.0,2008.0,Tyler,80,8474574,0,1,Myers,Tyler Myers,CAN,D,R,WPG,229,20182019,0,215,-16,20,-21,215,0.0,-4,1,162,-11,21,-16,163,-0.0017,-9
13,Belleville,CAN,1985-02-04,ON,163.0,5.0,2003.0,Brad,72,8470755,0,1,Richardson,Brad Richardson,CAN,C,L,ARI,190,20182019,-1,142,-2,-2,6,141,-0.0282,3,2,102,-2,-3,11,104,-0.0137,7
1,Orebro,SWE,1997-01-02,,29.0,1.0,2015.0,Gabriel,77,8478506,0,1,Carlsson,Gabriel Carlsson,SWE,D,L,CBJ,192,20182019,-1,7,2,0,-1,6,-0.167,-3,-1,5,2,0,-1,4,-0.2374,-3
15,Bloomington,USA,1988-03-21,MN,1.0,1.0,2006.0,Erik,76,8473446,0,1,Johnson,Erik Johnson,USA,D,R,COL,225,20182019,-1,244,-22,16,21,243,0.0472,5,-5,182,-17,3,13,177,0.0348,9
6,Calgary,CAN,1985-10-12,AB,29.0,1.0,2004.0,Mike,73,8471242,0,1,Green,Mike Green,CAN,D,R,DET,207,20182019,-1,100,0,1,4,99,0.0384,-2,-4,83,-1,-3,0,79,0.0487,0
15,Kusmark,SWE,1991-10-05,,,,,Par,72,8480944,0,1,Lindholm,Par Lindholm,SWE,C,L,TOR,183,20182019,-1,164,-11,18,6,163,0.0032,-8,-10,129,-7,10,-7,119,-0.0062,-13
1,Sudbury,CAN,1981-06-11,ON,128.0,5.0,1999.0,Derek,71,8468001,0,1,MacKenzie,Derek MacKenzie,CAN,C,L,FLA,177,20182019,-1,3,-1,0,-1,2,-0.1,0,-2,3,-2,0,-2,1,-0.3114,0
12,Welland,CAN,1987-11-18,ON,72.0,3.0,2006.0,Cal,71,8473504,0,1,Clutterbuck,Cal Clutterbuck,CAN,R,R,NYI,216,20182019,-1,108,-2,1,-1,107,0.0824,0,10,80,4,2,7,90,0.12,4
5,Northbrook,USA,1995-04-08,IL,35.0,2.0,2013.0,J.T.,72,8477456,0,1,Compher,J.T. Compher,USA,L,R,COL,193,20182019,-1,35,-3,-5,15,34,0.0286,7,1,31,0,-5,13,32,0.0399,6
7,Helsinki,FIN,1993-03-26,,,,,Markus,73,8478541,0,1,Hannikainen,Markus Hannikainen,FIN,L,L,CBJ,200,20182019,-1,63,-8,9,-6,62,0.032,-2,-1,50,-8,8,-3,49,0.0193,-1
12,Winnipeg,CAN,1988-08-05,MB,111.0,4.0,2008.0,Dale,74,8474668,0,1,Weise,Dale Weise,CAN,R,R,PHI,206,20182019,-1,110,-9,3,4,109,-0.0041,5,9,76,-1,3,11,85,0.0271,7
1,Quebec City,CAN,1995-03-17,QC,107.0,4.0,2015.0,Christian,74,8478846,0,1,Wolanin,Christian Wolanin,CAN,D,L,OTT,185,20182019,-1,16,0,0,-2,15,0.0133,-1,-1,13,0,0,-2,12,-0.0106,-1
1,Joliette,CAN,1996-12-14,QC,39.0,2.0,2015.0,A.J.,75,8478421,0,1,Greer,A.J. Greer,CAN,L,L,COL,210,20182019,-1,3,1,-2,-1,2,-0.0941,0,1,1,1,0,1,2,0.1585,0
1,Smogen,SWE,1998-10-13,,7.0,1.0,2017.0,Lias,73,8480072,0,1,Andersson,Lias Andersson,SWE,C,L,NYR,204,20182019,-2,9,0,1,-3,7,-0.0453,-3,-2,8,0,1,-3,6,-0.0365,-3
3,Cardiff,GBR,1994-02-07,,89.0,3.0,2014.0,Nathan,69,8477573,0,1,Walker,Nathan Walker,AUS,L,L,WSH,186,20182019,-2,23,-4,2,5,21,-0.0036,0,4,16,0,2,7,20,0.0949,2
11,London,CAN,1994-08-06,ON,110.0,4.0,2012.0,Andreas,74,8476960,0,1,Athanasiou,Andreas Athanasiou,CAN,C,L,DET,188,20182019,-2,125,-1,-10,4,123,0.0186,9,-9,98,-2,-17,-1,89,-0.0027,10
13,Walpole,USA,1991-05-27,MA,122.0,5.0,2010.0,Chris,72,8475780,0,1,Wagner,Chris Wagner,USA,R,R,BOS,198,20182019,-2,124,8,6,-16,122,-0.0406,-16,1,94,13,5,-12,95,-0.0279,-17
15,Yaroslavl,RUS,1988-05-24,,54.0,2.0,2006.0,Artem,76,8473573,0,1,Anisimov,Artem Anisimov,RUS,C,L,CHI,198,20182019,-2,183,-7,-9,7,181,-0.0238,14,-18,143,0,-20,-5,125,-0.0501,2
13,Trenton,USA,1982-10-30,MI,,,,Andy,71,8472382,0,1,Greene,Andy Greene,USA,D,L,NJD,190,20182019,-2,205,-8,19,-22,203,0.0227,-13,7,154,2,9,-14,161,0.012,-4
14,Tampere,FIN,1998-04-19,,2.0,1.0,2016.0,Patrik,77,8479339,0,1,Laine,Patrik Laine,FIN,R,R,WPG,206,20182019,-2,182,-4,20,-18,180,-0.0039,-18,5,132,-1,21,-13,137,0.0093,-15
11,Ceské Budejovice,CZE,1993-02-25,,157.0,6.0,2011.0,Lukas,72,8476310,0,1,Sedlak,Lukas Sedlak,CZE,C,L,CBJ,205,20182019,-2,70,0,-3,-15,68,-0.0026,1,-2,54,0,0,-14,52,-0.0167,-2
5,Island Park,USA,1990-07-15,NY,168.0,6.0,2010.0,Anthony,73,8475868,0,1,Bitetto,Anthony Bitetto,USA,D,L,NSH,210,20182019,-2,40,-9,0,-2,38,-0.0634,7,-1,27,-5,-2,1,26,-0.0858,6
15,Gothenburg,SWE,1992-08-14,,131.0,5.0,2010.0,John,74,8475906,0,1,Klingberg,John Klingberg,SWE,D,R,DAL,180,20182019,-2,266,-16,4,18,264,0.0645,10,-17,203,-20,2,3,186,0.0223,1
5,Helsinki,FIN,1999-06-01,,24.0,1.0,2017.0,Kristian,75,8480005,0,1,Vesalainen,Kristian Vesalainen,FIN,L,L,WPG,207,20182019,-2,35,1,2,-7,33,-0.0242,-5,-7,27,-2,1,-9,20,-0.0967,-6
11,Stockholm,SWE,1993-09-23,,37.0,2.0,2012.0,Pontus,71,8476857,0,1,Aberg,Pontus Aberg,SWE,L,R,ANA,196,20182019,-2,122,-7,3,-7,120,0.0831,2,-14,95,-5,-7,-10,81,0.0635,-2
1,Newmarket,CAN,1993-04-20,ON,81.0,3.0,2013.0,Kurtis,76,8476545,0,1,Gabriel,Kurtis Gabriel,CAN,R,R,NJD,200,20182019,-2,7,0,-4,1,5,-0.1199,2,-1,6,0,-3,1,5,-0.0455,2
15,Brandon,CAN,1989-12-24,MB,127.0,5.0,2008.0,Matt,71,8474685,0,1,Calvert,Matt Calvert,CAN,L,L,COL,186,20182019,-2,144,-2,8,5,142,0.0341,-8,-1,107,-1,8,2,106,0.0336,-8
12,Pisek,CZE,1990-07-29,,,,,Jan,75,8480172,0,1,Rutta,Jan Rutta,CZE,D,R,CHI,200,20182019,-2,157,-1,3,-12,155,-0.019,-4,-10,116,-1,-10,-8,106,-0.0202,1
13,Thunder Bay,CAN,1984-10-29,ON,2.0,1.0,2003.0,Eric,76,8470595,0,1,Staal,Eric Staal,CAN,C,L,MIN,207,20182019,-2,184,-8,16,-21,182,0.0271,-10,12,137,2,9,-9,149,0.0361,1
15,Phoenix,USA,1992-12-07,AZ,8.0,1.0,2011.0,Sean,75,8476461,0,1,Couturier,Sean Couturier,CAN,C,L,PHI,211,20182019,-2,225,5,13,6,223,0.0126,-20,-2,170,9,7,9,168,0.0045,-18
12,Saskatoon,CAN,1991-08-22,SK,5.0,1.0,2009.0,Brayden,73,8475170,0,1,Schenn,Brayden Schenn,CAN,C,L,STL,200,20182019,-2,155,-11,7,-2,153,0.0501,2,10,111,-2,9,5,121,0.0677,3
6,Eisenstadt,AUT,1994-11-30,,27.0,1.0,2013.0,Marko,71,8477448,0,1,Dano,Marko Dano,SVK,C,L,COL,212,20182019,-3,40,-6,14,-7,37,0.0091,-11,-2,32,-3,11,-7,30,0.0201,-10
2,Carlyle,CAN,1996-07-08,SK,7.0,1.0,2014.0,Haydn,75,8477938,0,1,Fleury,Haydn Fleury,CAN,D,L,CAR,221,20182019,-3,28,0,-1,-1,25,-0.1085,-2,-2,20,0,-2,0,18,-0.083,0
1,Rochester,USA,1983-10-09,NY,,,,Stephen,67,8472410,0,1,Gionta,Stephen Gionta,USA,R,R,NYI,177,20182019,-3,9,0,2,-1,6,-0.0795,-5,-1,7,0,3,0,6,0.007,-4
12,Stockholm,SWE,1981-01-12,,29.0,1.0,2000.0,Niklas,72,8468509,0,1,Kronwall,Niklas Kronwall,SWE,D,L,DET,194,20182019,-3,175,-6,0,-9,172,0.0321,3,-3,132,-3,-6,-5,129,0.0452,6
13,Villach,AUT,1987-10-05,,14.0,1.0,2006.0,Michael,73,8473546,0,1,Grabner,Michael Grabner,AUT,R,L,ARI,188,20182019,-3,140,-13,-1,17,137,-0.0328,11,-1,102,-13,2,18,101,-0.023,10
15,Mimico,CAN,1989-02-08,ON,27.0,1.0,2007.0,Brendan,74,8474090,0,1,Smith,Brendan Smith,CAN,D,L,NYR,195,20182019,-3,226,3,7,4,223,0.0355,-13,-9,167,-1,-1,2,158,0.0187,-7
1,Kauniainen,FIN,1993-04-14,,,,,Kalle,70,8479290,0,1,Kossila,Kalle Kossila,FIN,C,L,ANA,185,20182019,-3,7,0,0,-6,4,-0.0825,-3,-4,6,0,-2,-5,2,-0.25,-2
4,Calgary,CAN,1984-05-01,AB,29.0,1.0,2003.0,Patrick,71,8470622,0,1,Eaves,Patrick Eaves,USA,R,R,ANA,203,20182019,-3,45,-3,2,-2,42,0.0095,-2,0,35,0,4,-2,35,0.0361,-4
12,Alma,CAN,1994-06-23,QC,122.0,5.0,2012.0,Charles,70,8476948,0,1,Hudon,Charles Hudon,CAN,L,L,MTL,196,20182019,-4,129,-13,8,0,125,-0.0761,1,-4,95,-6,7,-7,91,-0.0727,-5
12,Ayr,CAN,1991-01-13,ON,35.0,2.0,2009.0,Kyle,74,8475160,0,1,Clifford,Kyle Clifford,CAN,L,L,LAK,211,20182019,-4,91,-4,-3,3,87,-0.0135,3,-1,71,-1,-1,1,70,-0.0035,1
14,Eau Claire,USA,1993-10-12,WI,44.0,2.0,2012.0,Jake,73,8476931,0,1,McCabe,Jake McCabe,USA,D,L,BUF,206,20182019,-4,204,-14,9,-5,200,-0.0251,1,2,158,-9,5,2,160,-0.0252,6
1,Bronxville,USA,1995-03-07,NY,42.0,2.0,2013.0,Steven,74,8477463,0,1,Santini,Steven Santini,USA,D,R,NJD,205,20182019,-4,5,-4,0,-4,1,-0.2559,0,-2,3,-2,0,-2,1,-0.2083,0
4,Anaheim,USA,1993-02-08,CA,33.0,2.0,2011.0,Rocco,66,8476428,0,1,Grimaldi,Rocco Grimaldi,USA,C,R,NSH,180,20182019,-4,32,-6,4,-2,28,-0.042,-2,-7,26,-6,3,-6,19,-0.0907,-4
8,Ottawa,CAN,1994-01-07,ON,206.0,7.0,2013.0,MacKenzie,72,8477346,0,1,Weegar,MacKenzie Weegar,CAN,D,R,FLA,200,20182019,-4,94,-13,-1,11,90,-0.0621,10,3,60,-12,3,13,63,-0.0333,12
1,Pilsen,CZE,1991-05-12,,,,,Jakub,71,8480143,0,1,Jerabek,Jakub Jerabek,CZE,D,L,STL,199,20182019,-4,10,-4,-1,1,6,-0.1004,1,-3,8,-3,-1,1,5,-0.0927,1
7,Detroit,USA,1990-03-07,MI,,,,Danny,75,8477215,0,1,DeKeyser,Danny DeKeyser,USA,D,L,DET,192,20182019,-4,117,10,-9,-8,113,0.0396,-5,-17,97,5,-12,-11,80,0.0075,-10
15,Halmstad,SWE,1989-09-01,,121.0,4.0,2008.0,Gustav,71,8474679,0,1,Nyquist,Gustav Nyquist,SWE,R,L,DET,184,20182019,-5,199,7,-8,1,194,0.0233,-4,-8,153,0,-11,4,145,0.0269,3
9,Montreal,CAN,1990-10-01,QC,38.0,2.0,2009.0,Alex,76,8475163,0,1,Chiasson,Alex Chiasson,CAN,R,R,EDM,208,20182019,-5,101,5,-2,-10,96,-0.0302,-8,5,71,7,-1,1,76,-0.0237,-1
3,Mississauga,CAN,1996-01-22,ON,21.0,1.0,2014.0,Robby,70,8477952,0,1,Fabbri,Robby Fabbri,CAN,C,L,STL,190,20182019,-5,39,-3,3,-7,34,0.0979,-5,-11,30,-4,-2,-8,19,0.0396,-5
10,Vancouver,CAN,1985-08-17,BC,214.0,7.0,2004.0,Troy,75,8471426,0,1,Brouwer,Troy Brouwer,CAN,R,R,FLA,213,20182019,-5,83,-11,2,3,78,-0.0493,4,2,54,-8,8,6,56,-0.0266,2
14,E. Weymouth,USA,1992-03-02,MA,28.0,1.0,2010.0,Charlie,75,8475745,0,1,Coyle,Charlie Coyle,USA,C,R,MIN,220,20182019,-5,170,-9,6,-9,165,0.0132,-2,9,119,-1,16,-9,128,0.0278,-6
10,Noormarkku,FIN,1996-01-29,,65.0,3.0,2014.0,Juho,74,8477996,0,1,Lammikko,Juho Lammikko,FIN,R,L,FLA,191,20182019,-5,73,-7,6,-3,68,-0.0643,-4,3,46,-9,13,3,49,-0.0303,-1
10,Raahe,FIN,1993-03-09,,52.0,2.0,2011.0,Miikka,71,8476447,0,1,Salomaki,Miikka Salomaki,FIN,R,L,NSH,203,20182019,-5,79,-10,1,3,74,-0.0115,4,-4,56,-7,0,1,52,-0.0148,3
2,Toronto,CAN,1993-10-09,ON,38.0,2.0,2012.0,Phillip,72,8476858,0,1,Di Giuseppe,Phillip Di Giuseppe,CAN,L,L,CAR,200,20182019,-5,17,0,-4,-5,12,-0.2037,-1,-2,13,0,-3,-2,11,-0.1788,1
15,West Vancouver,CAN,1995-11-06,BC,2.0,1.0,2014.0,Sam,73,8477933,0,1,Reinhart,Sam Reinhart,CAN,C,R,BUF,192,20182019,-5,192,-3,-7,-4,187,-0.0196,5,5,141,2,-8,2,146,-0.0096,11
1,Sault Ste. Marie,CAN,1983-06-03,ON,50.0,2.0,2001.0,Chris,75,8469501,0,1,Thorburn,Chris Thorburn,CAN,R,R,STL,235,20182019,-5,5,0,0,-5,0,-0.3913,-5,-4,4,0,0,-4,0,-0.3906,-4
8,De Pere,USA,1992-05-01,WI,170.0,6.0,2011.0,Max,71,8476323,0,1,McCormick,Max McCormick,USA,L,L,OTT,188,20182019,-6,70,6,2,-22,64,0.0614,-14,-6,53,3,4,-20,47,0.0665,-13
