7,0.4294,0,15,0,0,8,Stockholm,SWE,1994-09-22,,14.0,1.0,2013.0,Alexander,74,8477505,0,1,Wennberg,Alexander Wennberg,SWE,C,L,CBJ,196,3,7,0.4666,0,1,20182019,0,0,21.5333,0.0,14,937.4666
7,1.0,0,13,0,0,13,St. Louis,USA,1988-04-23,MO,161.0,6.0,2007.0,Pat,75,8474034,0,1,Maroon,Pat Maroon,USA,L,L,STL,225,-8,7,0.5384,0,6,20182019,0,0,17.8461,0.0,20,867.4615
7,0.0,0,15,0,0,15,Winnipeg,CAN,1983-07-16,MB,54.0,2.0,2002.0,Duncan,73,8470281,0,1,Keith,Duncan Keith,CAN,D,L,CHI,192,3,7,0.4666,0,1,20182019,0,0,28.0666,0.0,27,1364.6666
7,0.3333,0,15,0,0,2,Landshut,DEU,1993-01-10,,113.0,4.0,2011.0,Tobias,71,8476356,0,1,Rieder,Tobias Rieder,DEU,R,L,EDM,186,1,7,0.4666,0,2,20182019,0,0,18.8,0.0,31,847.9333
7,0.0,0,15,0,0,10,Landsbro,SWE,1990-05-31,,15.0,1.0,2008.0,Erik,72,8474578,0,1,Karlsson,Erik Karlsson,SWE,D,R,SJS,190,-8,7,0.4666,0,4,20182019,0,0,27.4666,0.0,42,1535.5333
0,0.5151,1,15,6,0,10,Plover,USA,1984-07-11,WI,205.0,7.0,2003.0,Joe,71,8470794,0,1,Pavelski,Joe Pavelski,USA,C,R,SJS,190,-4,6,0.4,2,2,20182019,0,0,24.0,0.1395,43,1112.9333
0,0.0,0,9,6,0,0,Montreal,CAN,1990-10-01,QC,38.0,2.0,2009.0,Alex,76,8475163,0,1,Chiasson,Alex Chiasson,CAN,R,R,EDM,208,7,6,0.6666,0,0,20182019,0,0,16.4444,0.4285,14,815.7777
2,0.5625,0,15,4,0,4,Madison,USA,1989-09-05,WI,98.0,4.0,2009.0,Craig,73,8475225,0,1,Smith,Craig Smith,USA,R,R,NSH,208,2,6,0.4,1,1,20182019,0,0,20.6,0.0909,44,905.9333
2,0.1428,0,12,4,0,0,Cherepovets,RUS,1995-04-17,,75.0,3.0,2013.0,Pavel,75,8477402,0,1,Buchnevich,Pavel Buchnevich,RUS,R,L,NYR,196,1,6,0.5,1,1,20182019,0,0,18.6666,0.2666,15,886.25
2,0.4057,0,11,4,0,4,London,CAN,1994-08-06,ON,110.0,4.0,2012.0,Andreas,74,8476960,0,1,Athanasiou,Andreas Athanasiou,CAN,C,L,DET,188,-4,6,0.5454,1,3,20182019,0,0,21.8181,0.1111,36,972.8181
2,0.5322,1,13,4,0,4,Belleville,CAN,1985-02-04,ON,163.0,5.0,2003.0,Brad,72,8470755,0,1,Richardson,Brad Richardson,CAN,C,L,ARI,190,2,6,0.4615,0,0,20182019,3,4,22.3076,0.1666,24,850.0769
2,0.5521,2,15,4,0,9,North Vancouver,CAN,1993-11-05,BC,50.0,2.0,2012.0,Colton,73,8476925,0,1,Sissons,Colton Sissons,CAN,C,R,NSH,200,12,6,0.4,1,1,20182019,0,1,20.5333,0.2352,17,851.7333
2,0.4,1,14,4,0,2,Sollentuna,SWE,1987-01-01,,230.0,7.0,2005.0,Patric,71,8471887,0,1,Hornqvist,Patric Hornqvist,SWE,R,R,PIT,189,-2,6,0.4285,1,1,20182019,0,0,20.5,0.1025,39,919.4285
2,0.5349,0,13,4,0,0,Jesenice,SVN,1987-08-24,,11.0,1.0,2005.0,Anze,75,8471685,0,1,Kopitar,Anze Kopitar,SVN,C,L,LAK,224,0,6,0.4615,0,2,20182019,1,1,27.0,0.1212,33,1361.5384
3,0.6666,0,11,3,0,8,Maple Ridge,CAN,1985-12-12,BC,4.0,1.0,2004.0,Andrew,75,8471217,0,1,Ladd,Andrew Ladd,CAN,L,L,NYI,192,3,6,0.5454,0,0,20182019,0,1,19.7272,0.1666,18,870.6363
3,0.3888,0,16,3,0,8,Oulu,FIN,1993-04-16,,45.0,2.0,2011.0,Markus,72,8476440,0,1,Granlund,Markus Granlund,FIN,C,L,VAN,180,3,6,0.375,1,1,20182019,0,0,23.0,0.1111,27,936.4375
3,0.2608,1,13,3,0,4,Chicago,USA,1994-04-03,IL,169.0,6.0,2012.0,Vinnie,69,8476994,0,1,Hinostroza,Vinnie Hinostroza,USA,C,R,ARI,173,-3,6,0.4615,0,2,20182019,0,0,20.0,0.1071,28,905.2307
3,0.5,0,15,3,0,0,Mimico,CAN,1991-04-01,ON,69.0,3.0,2009.0,Reilly,72,8475191,0,1,Smith,Reilly Smith,CAN,R,L,VGK,185,-2,6,0.4,1,2,20182019,0,0,21.8666,0.0857,35,1207.8
3,0.6666,1,4,3,0,4,Scottsdale,USA,1999-09-16,AZ,4.0,1.0,2018.0,Brady,75,8480801,0,1,Tkachuk,Brady Tkachuk,USA,L,L,OTT,196,5,6,1.5,1,2,20182019,0,0,19.25,0.2142,14,856.75
3,0.0,0,10,3,0,4,Bern,CHE,1992-10-05,,13.0,1.0,2011.0,Sven,71,8476466,0,1,Baertschi,Sven Baertschi,CHE,L,L,VAN,190,-2,6,0.6,2,4,20182019,0,0,20.1,0.25,12,921.7
3,0.5052,0,15,3,0,8,Dorchester,CAN,1993-06-15,ON,37.0,2.0,2011.0,Boone,74,8476432,0,1,Jenner,Boone Jenner,CAN,C,L,CBJ,206,4,6,0.4,1,2,20182019,0,0,22.8,0.0625,48,1052.9333
4,0.0,2,15,2,0,4,Espoo,FIN,1999-07-18,,3.0,1.0,2017.0,Miro,73,8480036,0,1,Heiskanen,Miro Heiskanen,FIN,D,L,DAL,185,-2,6,0.4,0,1,20182019,0,1,27.6,0.0606,33,1327.6666
4,0.0,0,12,2,0,20,St. Louis,USA,1992-10-14,MO,34.0,2.0,2011.0,Scott,77,8476429,0,1,Mayfield,Scott Mayfield,USA,D,R,NYI,223,7,6,0.5,0,0,20182019,1,1,25.5833,0.2,10,1136.0833
4,0.5135,0,11,2,0,8,Minneapolis,USA,1992-07-17,MN,19.0,1.0,2010.0,Nick,78,8475760,0,1,Bjugstad,Nick Bjugstad,USA,C,R,FLA,215,5,6,0.5454,0,2,20182019,0,0,23.0,0.1111,18,976.5454
4,0.5,0,14,2,0,14,Winkler,CAN,1985-09-07,MB,18.0,1.0,2003.0,Eric,76,8470611,0,1,Fehr,Eric Fehr,CAN,C,R,MIN,209,-1,6,0.4285,0,0,20182019,0,1,17.2142,0.1428,14,732.6428
4,0.4285,0,15,2,0,6,Toronto,CAN,1994-01-14,ON,156.0,6.0,2012.0,Connor,72,8477015,0,1,Brown,Connor Brown,CAN,R,R,TOR,183,-2,6,0.4,0,1,20182019,0,0,21.5333,0.0952,21,898.4
4,0.5,0,15,2,0,4,Sodertalje,SWE,1992-04-07,,106.0,4.0,2010.0,Marcus,71,8475834,0,1,Sorensen,Marcus Sorensen,SWE,L,L,SJS,175,5,6,0.4,0,0,20182019,1,2,18.8,0.0952,21,753.1333
4,0.0,0,15,2,0,6,Bolton,USA,1981-03-24,CT,13.0,1.0,2000.0,Ron,75,8468493,0,1,Hainsey,Ron Hainsey,USA,D,L,TOR,205,9,6,0.4,0,0,20182019,0,0,26.2666,0.1333,15,1211.2
4,0.0,0,15,2,0,4,Yaroslavl,RUS,1997-01-13,,7.0,1.0,2015.0,Ivan,73,8478500,0,1,Provorov,Ivan Provorov,RUS,D,L,PHI,201,-5,6,0.4,0,0,20182019,0,0,28.9333,0.0769,26,1514.1333
4,0.5191,0,13,2,0,4,Hastings,USA,1990-06-18,MN,51.0,2.0,2008.0,Derek,72,8474613,0,1,Stepan,Derek Stepan,USA,C,R,ARI,196,1,6,0.4615,0,0,20182019,1,1,24.923,0.054,37,1136.7692
5,0.0,0,15,1,0,10,Vantaa,FIN,1994-05-23,,74.0,3.0,2012.0,Esa,75,8476902,0,1,Lindell,Esa Lindell,FIN,D,L,DAL,215,5,6,0.4,1,1,20182019,0,0,29.2666,0.037,27,1464.7333
5,0.0,0,7,1,0,10,Long Beach,USA,1997-12-21,NY,14.0,1.0,2016.0,Charlie,72,8479325,0,1,McAvoy,Charlie McAvoy,USA,D,R,BOS,208,1,6,0.8571,0,0,20182019,0,0,24.5714,0.1428,7,1255.7142
5,0.0,0,15,1,0,0,Roberval,CAN,1998-05-12,QC,47.0,2.0,2016.0,Samuel,70,8479398,0,1,Girard,Samuel Girard,CAN,D,L,COL,162,0,6,0.4,0,3,20182019,0,0,24.1333,0.0625,16,1204.9333
5,0.0,0,15,1,0,8,Nynashamn,SWE,1992-03-14,,93.0,4.0,2012.0,Erik,72,8476979,0,1,Gustafsson,Erik Gustafsson,SWE,D,L,CHI,197,-2,6,0.4,0,1,20182019,0,0,26.4,0.037,27,1280.0666
5,0.0,0,16,1,0,4,Gothenburg,SWE,1985-07-17,,33.0,2.0,2003.0,Loui,74,8470626,0,1,Eriksson,Loui Eriksson,SWE,L,L,VAN,179,-3,6,0.375,0,0,20182019,0,0,19.4375,0.05,20,806.5625
5,0.0,0,15,1,0,2,Langley,CAN,1995-08-03,BC,26.0,1.0,2013.0,Shea,74,8477447,0,1,Theodore,Shea Theodore,CAN,D,L,VGK,195,-6,6,0.4,0,1,20182019,0,1,26.0666,0.0256,39,1294.4666
5,0.0,0,15,1,0,8,St. Gallen,CHE,1996-07-22,,11.0,1.0,2014.0,Kevin,70,8477942,0,1,Fiala,Kevin Fiala,CHE,L,L,NSH,193,-3,6,0.4,1,2,20182019,0,0,20.0666,0.0384,26,915.4666
5,0.0,0,15,1,0,6,South St.Paul,USA,1992-03-20,MN,37.0,2.0,2010.0,Justin,72,8475753,0,1,Faulk,Justin Faulk,USA,D,R,CAR,215,2,6,0.4,1,2,20182019,0,0,25.2,0.0208,48,1302.3333
5,0.0,1,15,1,0,6,Turku,FIN,1994-10-27,,8.0,1.0,2013.0,Rasmus,76,8477499,0,1,Ristolainen,Rasmus Ristolainen,FIN,D,R,BUF,215,-12,6,0.4,1,4,20182019,0,0,28.2666,0.0285,35,1510.2666
5,0.0,0,15,1,0,2,Denver,USA,1994-05-01,CO,120.0,4.0,2012.0,Jaccob,75,8476958,0,1,Slavin,Jaccob Slavin,USA,D,L,CAR,205,-6,6,0.4,1,1,20182019,0,1,26.9333,0.027,37,1378.4666
5,0.3333,0,15,1,0,6,Nassjo,SWE,1991-12-02,,157.0,6.0,2010.0,Jesper,73,8475855,0,1,Fast,Jesper Fast,SWE,R,R,NYR,192,0,6,0.4,0,0,20182019,0,0,22.0666,0.0384,26,963.5333
5,0.565,0,15,1,0,11,Grand Rapids,USA,1989-04-28,MI,,,,Luke,71,8476822,0,1,Glendening,Luke Glendening,USA,C,R,DET,192,2,6,0.4,0,0,20182019,0,1,23.0666,0.0909,11,909.5333
5,0.0,0,16,1,0,6,Richmond,CAN,1994-04-07,BC,,,,Troy,70,8479442,0,1,Stecher,Troy Stecher,CAN,D,R,VAN,186,5,6,0.375,0,0,20182019,0,0,23.8125,0.0625,16,1052.1875
6,0.5485,0,11,0,0,2,Herning,DNK,1984-04-24,,87.0,3.0,2002.0,Frans,73,8470144,0,1,Nielsen,Frans Nielsen,DNK,C,L,DET,188,-7,6,0.5454,0,3,20182019,0,1,23.3636,0.0,15,1018.2727
6,0.7272,0,14,0,0,2,Chur,CHE,1992-09-08,,5.0,1.0,2010.0,Nino,74,8475799,0,1,Niederreiter,Nino Niederreiter,CHE,R,L,MIN,218,-5,6,0.4285,0,2,20182019,0,0,17.9285,0.0,25,877.4285
6,0.0,0,15,0,0,9,Bloomington,USA,1988-03-21,MN,1.0,1.0,2006.0,Erik,76,8473446,0,1,Johnson,Erik Johnson,USA,D,R,COL,225,2,6,0.4,0,0,20182019,0,0,28.2666,0.0,33,1312.1333
6,0.5092,0,15,0,0,4,Hartford,USA,1988-04-20,CT,173.0,6.0,2007.0,Nick,73,8474009,0,1,Bonino,Nick Bonino,USA,C,L,NSH,196,10,6,0.4,0,0,20182019,0,0,23.7333,0.0,17,951.6
0,0.0,1,11,5,0,6,Pickering,CAN,1994-06-20,ON,,,,Drake,70,8479465,0,1,Caggiula,Drake Caggiula,CAN,L,L,EDM,176,-4,5,0.4545,0,0,20182019,1,1,17.1818,0.2173,23,808.3636
1,0.46,2,12,4,0,4,Winnipeg,CAN,1991-05-24,MB,85.0,3.0,2009.0,Cody,72,8475236,0,1,Eakin,Cody Eakin,CAN,C,L,VGK,190,-2,5,0.4166,0,0,20182019,1,1,16.4166,0.2857,14,820.4166
1,0.3461,0,15,4,0,6,Brandon,CAN,1992-07-25,MB,58.0,2.0,2012.0,Jordan,72,8476921,0,1,Martinook,Jordan Martinook,CAN,L,L,CAR,204,1,5,0.3333,0,0,20182019,1,1,21.8,0.1176,34,865.5333
1,0.48,1,13,4,0,10,Plano,USA,1991-11-28,TX,74.0,3.0,2011.0,Blake,71,8476399,0,1,Coleman,Blake Coleman,USA,C,L,NJD,200,3,5,0.3846,0,0,20182019,0,0,20.1538,0.1333,30,866.2307
1,0.5833,0,15,4,0,20,Oakville,CAN,1994-05-30,ON,20.0,1.0,2012.0,Scott,73,8476872,0,1,Laughton,Scott Laughton,CAN,C,L,PHI,190,1,5,0.3333,0,0,20182019,0,0,19.4,0.2,20,829.3333
1,0.5283,1,14,4,0,9,Livonia,USA,1984-08-31,MI,23.0,1.0,2003.0,Ryan,74,8470616,0,1,Kesler,Ryan Kesler,USA,C,R,ANA,206,-6,5,0.3571,1,2,20182019,0,0,23.3571,0.1818,22,1062.8571
1,1.0,0,11,4,0,6,Stockholm,SWE,1993-09-23,,37.0,2.0,2012.0,Pontus,71,8476857,0,1,Aberg,Pontus Aberg,SWE,L,R,ANA,196,-1,5,0.4545,1,1,20182019,0,0,20.0,0.2105,19,866.3636
1,0.5793,1,14,4,0,9,St. Louis,USA,1993-03-29,MO,67.0,3.0,2011.0,Adam,77,8476392,0,1,Lowry,Adam Lowry,USA,C,L,WPG,210,3,5,0.3571,0,0,20182019,1,1,22.6428,0.16,25,878.6428
2,0.4,0,7,3,0,0,Syracuse,USA,1996-05-10,NY,18.0,1.0,2014.0,Alex,76,8477949,0,1,Tuch,Alex Tuch,USA,R,R,VGK,222,2,5,0.7142,1,2,20182019,0,0,19.0,0.1034,29,1069.7142
2,0.0,1,13,3,0,4,St. Albert,CAN,1993-05-12,AB,86.0,3.0,2012.0,Colton,78,8476892,0,1,Parayko,Colton Parayko,CAN,D,R,STL,230,2,5,0.3846,1,2,20182019,0,0,27.923,0.1363,22,1265.923
2,0.8333,0,15,3,0,4,Markham,CAN,1996-04-01,ON,67.0,3.0,2014.0,Warren,74,8477998,0,1,Foegele,Warren Foegele,CAN,L,L,CAR,190,-6,5,0.3333,0,0,20182019,0,0,23.2,0.081,37,938.0666
2,0.4166,0,15,3,0,6,Longueuil,CAN,1994-09-16,QC,20.0,1.0,2013.0,Anthony,77,8477511,0,1,Mantha,Anthony Mantha,CAN,R,L,DET,225,-13,5,0.3333,1,2,20182019,0,0,20.9333,0.0882,34,967.1333
2,0.0,2,15,3,0,12,Barnual,RUS,2000-03-26,,2.0,1.0,2018.0,Andrei,74,8480830,0,1,Svechnikov,Andrei Svechnikov,RUS,R,L,CAR,188,-2,5,0.3333,0,0,20182019,0,0,19.8,0.0769,39,803.6666
2,0.0,0,4,3,0,0,Ithaca,USA,1984-11-04,NY,13.0,1.0,2003.0,Dustin,72,8470606,0,1,Brown,Dustin Brown,USA,R,R,LAK,216,0,5,1.25,2,2,20182019,1,2,26.5,0.25,12,1238.5
2,0.5443,1,13,3,1,8,Georgetown,CAN,1995-07-04,ON,29.0,1.0,2013.0,Jason,74,8477450,0,1,Dickinson,Jason Dickinson,CAN,C,L,DAL,200,2,5,0.3846,0,0,20182019,0,0,17.7692,0.1578,19,651.6153
2,0.5555,0,15,3,0,0,Gävle,SWE,1991-09-25,,51.0,2.0,2010.0,Calle,71,8475714,0,1,Jarnkrok,Calle Jarnkrok,SWE,C,R,NSH,186,6,5,0.3333,0,0,20182019,0,0,22.1333,0.1875,16,930.4666
2,0.4821,1,13,3,0,6,Laval,CAN,1994-02-08,QC,,,,Jean-Sebastien,71,8477520,0,1,Dea,Jean-Sebastien Dea,CAN,C,R,NJD,175,1,5,0.3846,0,0,20182019,0,0,15.6153,0.1666,18,634.7692
2,0.3658,0,16,3,0,2,Coquitlam,CAN,1987-02-13,BC,,,,Ben,72,8476043,0,1,Street,Ben Street,CAN,C,L,ANA,190,-2,5,0.3125,0,0,20182019,0,0,18.4375,0.2,15,759.4375
2,0.5242,2,14,3,0,0,Edmonton,CAN,1987-11-12,AB,12.0,1.0,2006.0,Bryan,72,8473412,0,1,Little,Bryan Little,CAN,C,R,WPG,191,-5,5,0.3571,1,1,20182019,0,0,21.5,0.1034,29,991.6428
2,0.4838,0,15,3,0,9,Vitkov,CZE,1994-01-09,,13.0,1.0,2012.0,Radek,75,8476889,0,1,Faksa,Radek Faksa,CZE,C,L,DAL,220,-1,5,0.3333,0,0,20182019,1,2,23.7333,0.15,20,974.6
3,0.5,0,14,2,0,7,Aalborg,DNK,1996-02-14,,9.0,1.0,2014.0,Nikolaj,72,8477940,0,1,Ehlers,Nikolaj Ehlers,DNK,L,L,WPG,172,-7,5,0.3571,0,1,20182019,0,0,18.8571,0.0588,34,923.9285
3,0.5165,0,9,2,0,9,Maple Creek,CAN,1988-04-05,SK,79.0,3.0,2008.0,Zack,74,8474250,0,1,Smith,Zack Smith,CAN,L,L,OTT,208,2,5,0.5555,0,0,20182019,0,0,20.7777,0.1818,11,937.6666
3,0.4453,0,14,2,0,4,Espoo,FIN,1994-03-17,,,,,Antti,72,8480965,0,1,Suomela,Antti Suomela,FIN,C,L,SJS,180,3,5,0.3571,0,0,20182019,0,0,16.1428,0.0714,28,679.7142
3,0.0,0,7,2,0,8,Sewell,USA,1995-10-24,NJ,19.0,1.0,2014.0,Tony,71,8477950,0,1,DeAngelo,Tony DeAngelo,USA,D,R,NYR,180,6,5,0.7142,0,1,20182019,0,0,25.7142,0.25,8,1104.8571
3,0.0,0,15,2,0,8,Toronto,CAN,1993-06-17,ON,9.0,1.0,2011.0,Dougie,78,8476462,0,1,Hamilton,Dougie Hamilton,CAN,D,R,CAR,210,-1,5,0.3333,1,1,20182019,0,0,24.2,0.0312,64,1204.2
3,0.57,0,11,2,0,12,North Vancouver,CAN,1992-04-15,BC,70.0,3.0,2010.0,Jordan,70,8475738,0,1,Weal,Jordan Weal,CAN,C,R,PHI,179,1,5,0.4545,0,1,20182019,0,0,18.4545,0.1428,14,831.0
3,0.0,0,15,2,0,14,Shaunavon,CAN,1985-02-27,SK,8.0,1.0,2003.0,Braydon,77,8470601,0,1,Coburn,Braydon Coburn,CAN,D,L,TBL,223,4,5,0.3333,0,0,20182019,0,0,21.4666,0.0666,30,983.2
3,0.0,1,15,2,0,10,St. Louis,USA,1990-01-07,MO,100.0,4.0,2009.0,Chris,70,8475227,0,1,Wideman,Chris Wideman,USA,D,R,OTT,183,-8,5,0.3333,0,1,20182019,0,0,20.0666,0.1333,15,839.5333
3,0.75,0,16,2,0,4,Columbus,USA,1995-03-31,OH,,,,Kiefer,72,8480748,0,1,Sherwood,Kiefer Sherwood,USA,R,R,ANA,194,6,5,0.3125,0,0,20182019,0,0,17.25,0.1,20,765.5
3,0.0,1,8,2,0,0,Arlington,USA,1994-10-03,TX,4.0,1.0,2013.0,Seth,76,8477495,0,1,Jones,Seth Jones,USA,D,R,CBJ,210,2,5,0.625,0,0,20182019,0,0,29.75,0.1052,19,1569.5
3,0.3333,0,12,2,0,6,Vienna,AUT,1984-01-19,,5.0,1.0,2003.0,Thomas,74,8470598,0,1,Vanek,Thomas Vanek,AUT,L,R,DET,214,-8,5,0.4166,2,3,20182019,0,0,18.5,0.1538,13,812.8333
3,0.3,0,12,2,0,4,Landskrona,SWE,1990-10-06,,24.0,1.0,2009.0,Marcus,73,8475149,0,1,Johansson,Marcus Johansson,SWE,L,L,NJD,205,-5,5,0.4166,1,2,20182019,0,0,18.8333,0.0909,22,883.0
3,0.4705,0,6,2,0,4,Milwaukee,USA,1994-02-12,WI,3.0,1.0,2012.0,Alex,73,8476851,0,1,Galchenyuk,Alex Galchenyuk,USA,C,L,ARI,207,3,5,0.8333,1,2,20182019,0,0,21.8333,0.1428,14,989.6666
3,0.3888,0,14,2,0,8,Narva,EST,1987-01-23,,180.0,6.0,2006.0,Leo,71,8473463,0,1,Komarov,Leo Komarov,FIN,C,L,NYI,209,3,5,0.3571,0,0,20182019,0,0,19.2857,0.1538,13,843.1428
3,0.4259,0,15,2,0,4,Eden Prairie,USA,1998-11-22,MN,8.0,1.0,2017.0,Casey,73,8479999,0,1,Mittelstadt,Casey Mittelstadt,USA,C,L,BUF,202,-3,5,0.3333,1,4,20182019,0,0,17.9333,0.0769,26,820.6
4,0.5714,1,17,1,0,2,Toronto,CAN,1987-06-14,ON,25.0,1.0,2005.0,Andrew,70,8471699,0,1,Cogliano,Andrew Cogliano,CAN,L,L,ANA,177,2,5,0.2941,1,1,20182019,0,0,20.5882,0.0357,28,853.8235
4,0.6111,0,15,1,0,0,Riga,LVA,1994-01-05,,14.0,1.0,2012.0,Zemgus,74,8476878,0,1,Girgensons,Zemgus Girgensons,LVA,C,L,BUF,211,2,5,0.3333,0,0,20182019,0,0,19.7333,0.0526,19,842.0666
4,0.0,0,13,1,0,4,King City,CAN,1990-01-18,ON,4.0,1.0,2008.0,Alex,75,8474565,0,1,Pietrangelo,Alex Pietrangelo,CAN,D,R,STL,210,-7,5,0.3846,0,1,20182019,0,0,28.8461,0.0476,21,1497.2307
4,0.0,1,15,1,0,4,Trollhattan,SWE,2000-04-13,,1.0,1.0,2018.0,Rasmus,75,8480839,0,1,Dahlin,Rasmus Dahlin,SWE,D,L,BUF,190,-2,5,0.3333,0,1,20182019,0,0,21.7333,0.0434,23,1091.4666
4,0.0,0,15,1,0,32,Ann Arbor,USA,1989-02-21,MI,18.0,1.0,2007.0,Ian,73,8474013,0,1,Cole,Ian Cole,USA,D,L,COL,219,5,5,0.3333,0,0,20182019,0,0,24.4,0.0588,17,1153.4666
4,0.0,1,15,1,1,20,Hamilton,CAN,1995-02-04,ON,7.0,1.0,2013.0,Darnell,76,8477498,0,1,Nurse,Darnell Nurse,CAN,D,L,EDM,221,-6,5,0.3333,0,0,20182019,0,0,27.0,0.027,37,1351.0666
4,0.0,0,13,1,0,23,Buffalo,USA,1995-09-13,NY,100.0,4.0,2013.0,Miles,74,8477425,0,1,Wood,Miles Wood,USA,L,L,NJD,195,-2,5,0.3846,0,1,20182019,0,0,18.5384,0.0322,31,828.0
4,0.5245,0,13,1,0,4,Belleville,CAN,1993-07-20,ON,68.0,3.0,2011.0,Nick,71,8476393,0,1,Cousins,Nick Cousins,CAN,C,L,ARI,185,-1,5,0.3846,0,0,20182019,0,0,18.6923,0.0294,34,806.6153
4,0.0,1,17,1,0,10,Brantford,CAN,1994-04-11,ON,55.0,2.0,2014.0,Brandon,72,8477986,0,1,Montour,Brandon Montour,CAN,D,R,ANA,193,-6,5,0.2941,0,0,20182019,0,0,28.3529,0.037,27,1261.9411
4,0.5737,0,8,1,0,4,Hull,CAN,1987-09-22,QC,6.0,1.0,2006.0,Derick,73,8473544,0,1,Brassard,Derick Brassard,CAN,C,L,PIT,202,2,5,0.625,0,1,20182019,0,0,21.125,0.0769,13,947.375
4,0.0,1,14,1,0,2,Dauphin,CAN,1994-10-06,MB,15.0,1.0,2013.0,Ryan,74,8477506,0,1,Pulock,Ryan Pulock,CAN,D,R,NYI,217,0,5,0.3571,0,1,20182019,0,0,30.2857,0.0384,26,1409.5714
4,0.0,1,14,1,0,2,Rochester Hills,USA,1987-07-26,MI,95.0,4.0,2007.0,Alec,73,8474166,0,1,Martinez,Alec Martinez,USA,D,L,LAK,208,-2,5,0.3571,0,0,20182019,0,0,28.5714,0.0555,18,1314.9285
4,1.0,0,14,1,0,15,Toronto,CAN,1991-12-31,ON,,,,Brandon,72,8479293,0,1,Tanev,Brandon Tanev,CAN,L,L,WPG,180,4,5,0.3571,0,0,20182019,0,0,21.5714,0.05,20,836.3571
4,0.3571,0,14,1,0,4,Zhukovskiy,RUS,1992-11-22,,27.0,1.0,2011.0,Vladislav,72,8476480,0,1,Namestnikov,Vladislav Namestnikov,RUS,C,L,NYR,184,-2,5,0.3571,0,0,20182019,0,1,17.0714,0.0588,17,735.4285
5,0.0,0,14,0,0,4,Biddeford,USA,1991-09-06,ME,51.0,2.0,2009.0,Brian,76,8475208,0,1,Dumoulin,Brian Dumoulin,USA,D,L,PIT,207,7,5,0.3571,0,0,20182019,0,0,28.1428,0.0,15,1290.7142
5,0.1818,0,9,0,0,4,Frydek-Mistek,CZE,1991-03-28,,207.0,7.0,2011.0,Ondrej,72,8476292,0,1,Palat,Ondrej Palat,CZE,L,L,TBL,188,3,5,0.5555,0,2,20182019,0,0,20.4444,0.0,10,887.0
5,0.0,0,15,0,0,2,Montreal,CAN,1987-03-30,QC,35.0,2.0,2005.0,Marc-Edouard,73,8471709,0,1,Vlasic,Marc-Edouard Vlasic,CAN,D,L,SJS,205,-1,5,0.3333,0,0,20182019,0,0,27.3333,0.0,30,1391.6
5,0.0,0,14,0,0,10,Prague,CZE,1990-06-05,,66.0,3.0,2010.0,Radko,72,8475462,0,1,Gudas,Radko Gudas,CZE,D,R,PHI,204,5,5,0.3571,0,0,20182019,0,0,23.0714,0.0,24,1061.1428
5,0.0,0,15,0,0,4,Elkhorn,CAN,1996-03-29,MB,17.0,1.0,2014.0,Travis,75,8477948,0,1,Sanheim,Travis Sanheim,CAN,D,L,PHI,181,1,5,0.3333,0,1,20182019,0,0,21.2666,0.0,23,950.6666
5,0.0,0,15,0,0,14,Skellefteå,SWE,1992-11-12,,4.0,1.0,2011.0,Adam,75,8476457,0,1,Larsson,Adam Larsson,SWE,D,R,EDM,208,5,5,0.3333,0,0,20182019,0,0,26.2,0.0,18,1292.4666
5,0.0,0,12,0,0,2,Charlestown,USA,1994-01-05,MA,85.0,3.0,2012.0,Matt,69,8476891,0,1,Grzelcyk,Matt Grzelcyk,USA,D,L,BOS,174,-1,5,0.4166,0,3,20182019,0,0,23.4166,0.0,6,1179.0
5,0.0,0,10,0,0,14,Ostersund,SWE,1986-04-21,,91.0,3.0,2004.0,Alexander,75,8471303,0,1,Edler,Alexander Edler,SWE,D,L,VAN,212,-3,5,0.5,0,3,20182019,0,0,28.5,0.0,21,1339.9
5,0.0,0,13,0,0,7,Winterthur,CHE,1995-03-21,,18.0,1.0,2013.0,Mirco,75,8477509,0,1,Mueller,Mirco Mueller,CHE,D,L,NJD,210,-3,5,0.3846,0,0,20182019,0,0,25.7692,0.0,16,1134.4615
0,0.3888,1,15,4,0,9,Winnipeg,CAN,1987-01-20,MB,156.0,5.0,2005.0,Ryan,73,8471817,0,1,Reaves,Ryan Reaves,CAN,R,R,VGK,225,0,4,0.2666,1,1,20182019,0,0,13.9333,0.1904,21,664.9333
0,0.5,0,10,4,0,6,East Longmeadow,USA,1994-03-14,MA,,,,Frank,69,8478366,0,1,Vatrano,Frank Vatrano,USA,C,L,FLA,201,1,4,0.4,1,1,20182019,0,0,21.2,0.2666,15,844.1
0,0.4,0,13,4,0,10,Chicago,USA,1997-04-15,IL,32.0,2.0,2015.0,Christian,74,8478432,0,1,Fischer,Christian Fischer,USA,R,R,ARI,214,-4,4,0.3076,0,0,20182019,0,0,20.8461,0.125,32,882.3846
1,0.6,0,16,3,0,10,Whitby,CAN,1987-09-03,ON,33.0,2.0,2005.0,James,75,8471707,0,1,Neal,James Neal,CAN,L,L,CGY,212,-3,4,0.25,0,0,20182019,0,0,21.0625,0.075,40,968.9375
